0.01097215,0.004221882,0.263320651,0.009576227,0.031083282,0.019793864,0.0127,0.010963147,0.021701534,0.260104209,0.011102057,0.005738632,0.007214003,0.010966237,0.240547393,0.271393338,0.003984696,0.005915683,0.003555745,0.009157277,0.255521395,0.000660094,0.019764454,0.013803078,0.086172729,0.330480847,0.224320214,0.033015979
0.083249551,0.014448942,0.429809927,0.019397178,0.09429062,0.073243976,0.0971,0.047664389,0.097758175,0.382996677,0.060390431,0.019403439,0.013700386,0.108097458,0.405444588,0.359288035,0.007559972,0.01439523,0.034701943,0.051433928,0.312928325,0.374467363,0.078822775,0.169947114,0.157912249,0.515904279,0.398086428,0.352539147
0.411863677,0.101977939,0.539663032,0.200477144,0.480830578,0.505417667,0.3516,0.259268704,0.498977022,0.44231963,0.506643202,0.224642776,0.273241953,0.377372426,0.525549319,0.448430656,0.047136505,0.374546467,0.242758869,0.446462225,0.45068513,0.433687284,0.289864091,0.53653636,0.265744109,0.592998362,0.48748852,0.497972695
0.57035253,0.490198271,0.698045753,0.636179679,0.67492674,0.746012651,0.4765,0.627799882,0.659167613,0.520189523,0.707040902,0.640400925,0.643833812,0.580102385,0.675948331,0.575815675,0.642133423,0.652706392,0.482384908,0.663148689,0.494072504,0.594307345,0.644315162,0.648306929,0.379775923,0.778561112,0.678835923,0.601493141
0.719853298,0.566966846,0.778106992,0.744015292,0.761726074,0.769969703,0.56,0.697212038,0.696250482,0.584058868,0.702762795,0.717019908,0.752083871,0.701067284,0.718954466,0.682625809,0.807986888,0.753092473,0.423426133,0.711437901,0.538044467,0.590364014,0.699225634,0.636449571,0.429876536,0.850930577,0.789200966,0.65736213
0.761683144,0.68023952,0.957566919,0.82730462,0.822363484,0.864996776,0.6476,0.7821131,0.809493809,0.710924451,0.888339175,0.844330847,0.860775207,0.789428941,0.828013081,0.776888039,0.907236281,0.902180445,0.60913809,0.829866438,0.56515304,0.671099691,0.784935981,0.685006061,0.506372849,0.953476388,0.930205693,0.783359208
0.841102756,0.764523564,0.976452799,0.891431067,0.869694665,0.931313466,0.7745,0.803497506,0.854467272,0.759570055,0.85506199,0.833364167,0.891241522,0.872161394,0.828711803,0.85043391,0.874032842,0.911669627,0.805012301,0.901294652,0.606088185,0.71871144,0.779410614,0.683495516,0.527887043,1,0.997082515,0.739263893
0.82581246,0.7704707,1,0.861812369,0.84873411,0.866482894,0.6759,0.781223267,0.794604891,0.827433898,0.963141557,0.843178682,0.855197434,0.867672523,0.797403271,0.792443595,0.893358265,0.867874807,0.8132827,0.872527485,0.588957741,0.782965216,0.79439186,0.690901365,0.559291933,0.9699958,1,0.776004113
0.783551178,0.766530407,0.947676751,0.841405598,0.822065263,0.828169361,0.6858,0.75824125,0.720307674,0.857596402,0.793748643,0.767610559,0.812828207,0.848709845,0.716995939,0.766170038,0.817275271,0.815767337,0.760222519,0.832526409,0.51464335,0.727191621,0.728228517,0.650117522,0.534942736,0.904545861,0.990808284,0.722759852
0.629517741,0.634519497,0.846839596,0.728153313,0.723496586,0.72488208,0.5932,0.646089433,0.621000919,0.806727519,0.629573861,0.596670799,0.623694747,0.681026152,0.553025266,0.572925053,0.71420726,0.644026297,0.581829271,0.670331291,0.454363145,0.634052669,0.597890398,0.546912622,0.489955971,0.740808479,0.870840163,0.613647882
